starttime	seconds	ctime	dtime	ttime	wait
Wed May 15 23:32:04 2013	1368660724	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	2	85	87	85
Wed May 15 23:32:04 2013	1368660724	1	86	87	85
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:04 2013	1368660724	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	85
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	2	85	87	85
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:04 2013	1368660724	1	86	87	85
Wed May 15 23:32:05 2013	1368660725	2	86	87	85
Wed May 15 23:32:04 2013	1368660724	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	2	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	85
Wed May 15 23:32:04 2013	1368660724	1	86	87	86
Wed May 15 23:32:04 2013	1368660724	2	86	87	85
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:04 2013	1368660724	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	2	86	87	85
Wed May 15 23:32:04 2013	1368660724	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:04 2013	1368660724	2	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:04 2013	1368660724	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	2	86	87	85
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	87	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:04 2013	1368660724	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	2	87	88	86
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	86
Wed May 15 23:32:05 2013	1368660725	2	86	88	86
Wed May 15 23:32:05 2013	1368660725	2	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	2	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	2	87	88	86
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	2	87	88	86
Wed May 15 23:32:04 2013	1368660724	6	82	88	81
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	2	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:05 2013	1368660725	1	87	88	87
Wed May 15 23:32:04 2013	1368660724	6	82	89	82
Wed May 15 23:32:05 2013	1368660725	1	87	89	87
Wed May 15 23:32:05 2013	1368660725	1	87	89	87
Wed May 15 23:32:05 2013	1368660725	1	87	89	87
Wed May 15 23:32:05 2013	1368660725	1	87	89	87
Wed May 15 23:32:05 2013	1368660725	2	87	89	87
Wed May 15 23:32:05 2013	1368660725	1	88	89	87
Wed May 15 23:32:05 2013	1368660725	1	87	89	87
Wed May 15 23:32:05 2013	1368660725	1	88	89	88
Wed May 15 23:32:05 2013	1368660725	1	87	89	87
Wed May 15 23:32:05 2013	1368660725	1	87	89	87
Wed May 15 23:32:05 2013	1368660725	2	87	89	87
Wed May 15 23:32:05 2013	1368660725	1	88	89	88
Wed May 15 23:32:04 2013	1368660724	6	83	89	83
Wed May 15 23:32:05 2013	1368660725	1	88	89	87
Wed May 15 23:32:05 2013	1368660725	2	88	89	88
Wed May 15 23:32:05 2013	1368660725	2	87	89	87
Wed May 15 23:32:05 2013	1368660725	2	88	89	87
Wed May 15 23:32:05 2013	1368660725	1	88	89	88
Wed May 15 23:32:05 2013	1368660725	2	88	89	87
Wed May 15 23:32:05 2013	1368660725	2	88	89	87
Wed May 15 23:32:05 2013	1368660725	1	88	89	88
Wed May 15 23:32:05 2013	1368660725	1	88	89	88
Wed May 15 23:32:05 2013	1368660725	1	88	89	87
Wed May 15 23:32:05 2013	1368660725	2	88	89	88
Wed May 15 23:32:05 2013	1368660725	2	88	89	88
Wed May 15 23:32:05 2013	1368660725	1	88	89	88
Wed May 15 23:32:05 2013	1368660725	1	88	89	88
Wed May 15 23:32:05 2013	1368660725	2	88	89	87
Wed May 15 23:32:05 2013	1368660725	2	88	89	88
Wed May 15 23:32:05 2013	1368660725	1	88	89	88
Wed May 15 23:32:05 2013	1368660725	1	88	90	88
Wed May 15 23:32:04 2013	1368660724	1	89	90	88
Wed May 15 23:32:05 2013	1368660725	1	88	90	88
Wed May 15 23:32:05 2013	1368660725	1	88	90	88
Wed May 15 23:32:05 2013	1368660725	1	88	90	88
Wed May 15 23:32:04 2013	1368660724	1	89	91	89
Wed May 15 23:32:04 2013	1368660724	1	89	91	89
Wed May 15 23:32:04 2013	1368660724	1	90	91	89
Wed May 15 23:32:04 2013	1368660724	1	90	91	89
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	2	89	91	89
Wed May 15 23:32:04 2013	1368660724	2	90	91	89
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	91	90
Wed May 15 23:32:04 2013	1368660724	1	90	92	90
Wed May 15 23:32:04 2013	1368660724	1	90	92	90
Wed May 15 23:32:04 2013	1368660724	2	90	92	90
Wed May 15 23:32:04 2013	1368660724	1	90	92	90
Wed May 15 23:32:04 2013	1368660724	2	90	92	90
Wed May 15 23:32:04 2013	1368660724	1	90	92	90
Wed May 15 23:32:04 2013	1368660724	2	90	92	90
Wed May 15 23:32:04 2013	1368660724	2	90	92	90
Wed May 15 23:32:04 2013	1368660724	2	90	92	90
Wed May 15 23:32:04 2013	1368660724	1	90	92	90
Wed May 15 23:32:04 2013	1368660724	1	90	92	90
Wed May 15 23:32:04 2013	1368660724	1	90	92	90
Wed May 15 23:32:04 2013	1368660724	1	91	92	90
Wed May 15 23:32:04 2013	1368660724	1	91	92	90
Wed May 15 23:32:04 2013	1368660724	1	91	92	90
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	2	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	6	87	92	87
Wed May 15 23:32:04 2013	1368660724	1	91	92	91
Wed May 15 23:32:04 2013	1368660724	1	91	93	91
Wed May 15 23:32:04 2013	1368660724	1	91	93	91
Wed May 15 23:32:04 2013	1368660724	1	91	93	91
Wed May 15 23:32:04 2013	1368660724	1	91	93	91
Wed May 15 23:32:04 2013	1368660724	2	91	93	91
Wed May 15 23:32:04 2013	1368660724	1	91	93	91
Wed May 15 23:32:04 2013	1368660724	1	91	93	91
Wed May 15 23:32:04 2013	1368660724	1	92	93	91
Wed May 15 23:32:04 2013	1368660724	1	91	93	91
Wed May 15 23:32:04 2013	1368660724	6	87	93	87
Wed May 15 23:32:04 2013	1368660724	1	92	93	91
Wed May 15 23:32:04 2013	1368660724	1	92	93	91
Wed May 15 23:32:04 2013	1368660724	1	92	93	91
Wed May 15 23:32:04 2013	1368660724	1	92	93	92
Wed May 15 23:32:04 2013	1368660724	1	92	93	92
Wed May 15 23:32:04 2013	1368660724	1	92	93	91
Wed May 15 23:32:04 2013	1368660724	1	92	93	92
Wed May 15 23:32:04 2013	1368660724	6	87	93	87
Wed May 15 23:32:04 2013	1368660724	1	92	94	92
Wed May 15 23:32:04 2013	1368660724	1	92	94	90
Wed May 15 23:32:04 2013	1368660724	1	92	94	92
Wed May 15 23:32:04 2013	1368660724	1	92	94	92
Wed May 15 23:32:04 2013	1368660724	1	92	94	92
Wed May 15 23:32:04 2013	1368660724	6	88	94	88
Wed May 15 23:32:04 2013	1368660724	1	93	94	93
Wed May 15 23:32:04 2013	1368660724	6	88	94	88
Wed May 15 23:32:04 2013	1368660724	1	93	94	93
Wed May 15 23:32:04 2013	1368660724	6	89	95	88
Wed May 15 23:32:04 2013	1368660724	2	93	95	93
Wed May 15 23:32:04 2013	1368660724	1	93	95	93
Wed May 15 23:32:04 2013	1368660724	1	93	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	2	93	95	93
Wed May 15 23:32:04 2013	1368660724	1	93	95	93
Wed May 15 23:32:04 2013	1368660724	1	93	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	6	89	95	89
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	6	90	95	89
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	2	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	2	94	95	93
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	95	94
Wed May 15 23:32:04 2013	1368660724	2	94	95	94
Wed May 15 23:32:04 2013	1368660724	1	94	96	94
Wed May 15 23:32:04 2013	1368660724	2	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	94	96	94
Wed May 15 23:32:04 2013	1368660724	2	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	94	96	94
Wed May 15 23:32:04 2013	1368660724	2	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	95	96	94
Wed May 15 23:32:04 2013	1368660724	1	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	94	96	94
Wed May 15 23:32:04 2013	1368660724	2	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	94	96	94
Wed May 15 23:32:04 2013	1368660724	2	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	95	96	94
Wed May 15 23:32:04 2013	1368660724	1	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	95	96	94
Wed May 15 23:32:04 2013	1368660724	2	94	96	94
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	2	95	96	94
Wed May 15 23:32:04 2013	1368660724	1	95	96	94
Wed May 15 23:32:04 2013	1368660724	2	95	96	94
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	94
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	94
Wed May 15 23:32:04 2013	1368660724	6	90	96	90
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	2	95	96	94
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	2	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	96	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	94
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	2	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	2	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	95
Wed May 15 23:32:04 2013	1368660724	2	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	95	97	95
Wed May 15 23:32:04 2013	1368660724	2	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	96
Wed May 15 23:32:04 2013	1368660724	2	95	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	96
Wed May 15 23:32:04 2013	1368660724	1	96	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	95
Wed May 15 23:32:04 2013	1368660724	2	96	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	96
Wed May 15 23:32:04 2013	1368660724	1	96	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	95
Wed May 15 23:32:04 2013	1368660724	1	96	97	96
Wed May 15 23:32:04 2013	1368660724	1	96	97	96
Wed May 15 23:32:04 2013	1368660724	1	96	97	96
Wed May 15 23:32:04 2013	1368660724	1	96	97	95
Wed May 15 23:32:04 2013	1368660724	2	96	98	96
Wed May 15 23:32:04 2013	1368660724	2	96	98	96
Wed May 15 23:32:04 2013	1368660724	2	96	98	96
Wed May 15 23:32:04 2013	1368660724	6	92	98	91
Wed May 15 23:32:04 2013	1368660724	1	97	98	97
Wed May 15 23:32:04 2013	1368660724	2	97	98	97
Wed May 15 23:32:04 2013	1368660724	1	97	99	95
Wed May 15 23:32:04 2013	1368660724	1	98	99	97
Wed May 15 23:32:04 2013	1368660724	5	94	100	94
Wed May 15 23:32:04 2013	1368660724	5	95	100	95
Wed May 15 23:32:04 2013	1368660724	6	95	100	95
Wed May 15 23:32:04 2013	1368660724	5	95	101	95
Wed May 15 23:32:04 2013	1368660724	5	96	101	95
Wed May 15 23:32:04 2013	1368660724	6	96	102	96
Wed May 15 23:32:04 2013	1368660724	5	97	102	97
Wed May 15 23:32:04 2013	1368660724	5	97	103	97
Wed May 15 23:32:04 2013	1368660724	5	98	103	98
Wed May 15 23:32:04 2013	1368660724	5	98	104	98
Wed May 15 23:32:04 2013	1368660724	6	99	105	99
Wed May 15 23:32:04 2013	1368660724	6	101	107	99
Wed May 15 23:32:04 2013	1368660724	6	102	107	101
Wed May 15 23:32:04 2013	1368660724	5	102	107	102
Wed May 15 23:32:04 2013	1368660724	5	102	107	102
Wed May 15 23:32:04 2013	1368660724	5	102	108	102
Wed May 15 23:32:04 2013	1368660724	5	103	109	103
Wed May 15 23:32:04 2013	1368660724	5	104	109	103
Wed May 15 23:32:04 2013	1368660724	5	105	109	104
Wed May 15 23:32:04 2013	1368660724	5	104	110	104
Wed May 15 23:32:04 2013	1368660724	5	105	111	105
Wed May 15 23:32:04 2013	1368660724	5	106	111	105
Wed May 15 23:32:04 2013	1368660724	5	106	111	106
Wed May 15 23:32:04 2013	1368660724	5	107	112	107
Wed May 15 23:32:04 2013	1368660724	5	107	112	107
Wed May 15 23:32:04 2013	1368660724	5	108	113	107
Wed May 15 23:32:04 2013	1368660724	5	108	113	108
Wed May 15 23:32:04 2013	1368660724	5	109	114	109
Wed May 15 23:32:04 2013	1368660724	5	110	114	109
Wed May 15 23:32:04 2013	1368660724	5	110	115	110
Wed May 15 23:32:04 2013	1368660724	5	110	115	110
Wed May 15 23:32:04 2013	1368660724	4	112	116	112
Wed May 15 23:32:04 2013	1368660724	5	112	116	111
Wed May 15 23:32:05 2013	1368660725	1	116	117	116
Wed May 15 23:32:04 2013	1368660724	1	116	117	116
Wed May 15 23:32:04 2013	1368660724	1	116	117	116
Wed May 15 23:32:05 2013	1368660725	1	116	118	116
Wed May 15 23:32:04 2013	1368660724	1	119	120	119
Wed May 15 23:32:04 2013	1368660724	1	119	120	119
Wed May 15 23:32:04 2013	1368660724	1	119	120	119
Wed May 15 23:32:04 2013	1368660724	1	119	121	119
Wed May 15 23:32:04 2013	1368660724	1	119	121	119
Wed May 15 23:32:04 2013	1368660724	1	119	121	119
Wed May 15 23:32:04 2013	1368660724	1	119	121	119
Wed May 15 23:32:04 2013	1368660724	1	120	121	119
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	1	120	121	119
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	1	120	121	119
Wed May 15 23:32:04 2013	1368660724	1	120	121	119
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	4	117	121	115
Wed May 15 23:32:04 2013	1368660724	2	120	121	119
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	2	120	121	119
Wed May 15 23:32:04 2013	1368660724	4	117	121	117
Wed May 15 23:32:04 2013	1368660724	1	120	121	119
Wed May 15 23:32:04 2013	1368660724	1	120	121	119
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	2	120	121	119
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	1	120	121	120
Wed May 15 23:32:04 2013	1368660724	2	120	121	120
Wed May 15 23:32:04 2013	1368660724	1	120	122	120
Wed May 15 23:32:04 2013	1368660724	5	117	122	116
Wed May 15 23:32:04 2013	1368660724	1	121	122	120
Wed May 15 23:32:04 2013	1368660724	2	120	122	120
Wed May 15 23:32:04 2013	1368660724	5	118	122	118
Wed May 15 23:32:04 2013	1368660724	1	121	122	121
Wed May 15 23:32:04 2013	1368660724	1	121	122	119
Wed May 15 23:32:04 2013	1368660724	5	117	122	117
Wed May 15 23:32:04 2013	1368660724	5	118	123	118
Wed May 15 23:32:04 2013	1368660724	4	119	124	119
Wed May 15 23:32:04 2013	1368660724	5	119	124	118
Wed May 15 23:32:04 2013	1368660724	5	120	125	120
Wed May 15 23:32:04 2013	1368660724	4	120	125	120
Wed May 15 23:32:04 2013	1368660724	1	123	125	123
Wed May 15 23:32:04 2013	1368660724	1	124	125	124
Wed May 15 23:32:04 2013	1368660724	5	121	125	121
Wed May 15 23:32:04 2013	1368660724	1	124	126	124
Wed May 15 23:32:04 2013	1368660724	4	121	126	121
Wed May 15 23:32:04 2013	1368660724	1	124	126	124
Wed May 15 23:32:04 2013	1368660724	1	124	126	124
Wed May 15 23:32:04 2013	1368660724	1	124	126	124
Wed May 15 23:32:04 2013	1368660724	1	124	126	124
Wed May 15 23:32:04 2013	1368660724	1	125	126	124
Wed May 15 23:32:04 2013	1368660724	1	125	126	125
Wed May 15 23:32:04 2013	1368660724	1	125	126	124
Wed May 15 23:32:04 2013	1368660724	1	125	126	124
Wed May 15 23:32:04 2013	1368660724	1	125	126	125
Wed May 15 23:32:04 2013	1368660724	1	125	126	125
Wed May 15 23:32:04 2013	1368660724	4	122	126	121
Wed May 15 23:32:04 2013	1368660724	1	125	126	125
Wed May 15 23:32:04 2013	1368660724	2	125	126	125
Wed May 15 23:32:04 2013	1368660724	1	125	126	125
Wed May 15 23:32:04 2013	1368660724	2	125	126	125
Wed May 15 23:32:04 2013	1368660724	1	125	127	125
Wed May 15 23:32:04 2013	1368660724	1	126	127	125
Wed May 15 23:32:04 2013	1368660724	4	122	127	122
Wed May 15 23:32:04 2013	1368660724	1	125	127	125
Wed May 15 23:32:04 2013	1368660724	1	125	127	125
Wed May 15 23:32:04 2013	1368660724	1	126	127	125
Wed May 15 23:32:04 2013	1368660724	1	126	127	126
Wed May 15 23:32:04 2013	1368660724	4	123	127	123
Wed May 15 23:32:04 2013	1368660724	4	123	128	123
Wed May 15 23:32:04 2013	1368660724	1	127	128	126
Wed May 15 23:32:04 2013	1368660724	1	127	128	127
Wed May 15 23:32:04 2013	1368660724	2	126	128	126
Wed May 15 23:32:04 2013	1368660724	1	127	128	126
Wed May 15 23:32:04 2013	1368660724	1	127	128	126
Wed May 15 23:32:04 2013	1368660724	1	127	128	126
Wed May 15 23:32:04 2013	1368660724	1	127	128	126
Wed May 15 23:32:04 2013	1368660724	4	124	128	124
Wed May 15 23:32:04 2013	1368660724	1	127	128	127
Wed May 15 23:32:04 2013	1368660724	1	127	128	127
Wed May 15 23:32:04 2013	1368660724	2	127	128	126
Wed May 15 23:32:04 2013	1368660724	1	127	128	127
Wed May 15 23:32:04 2013	1368660724	1	127	128	127
Wed May 15 23:32:04 2013	1368660724	4	124	128	124
Wed May 15 23:32:04 2013	1368660724	2	127	128	127
Wed May 15 23:32:04 2013	1368660724	1	127	128	126
Wed May 15 23:32:04 2013	1368660724	1	127	128	127
Wed May 15 23:32:04 2013	1368660724	1	127	128	127
Wed May 15 23:32:04 2013	1368660724	1	127	129	127
Wed May 15 23:32:04 2013	1368660724	2	127	129	127
Wed May 15 23:32:04 2013	1368660724	1	128	129	128
